	ID	whole_task	module	simple_task	realtime_M	realtime_h	cpu	cpu_time	peak_rss_G	slurmID	raw_reads	raw_bases	clean_reads	clean_bases	effective_rate(%)	C(%)	lq_reads	host_reads	Group	cpu_hour
1	1240301004	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1240301004)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	15.7666666666667	0.262777777777778	1517.7	398.817833333333	19.2	103445	43621144	6.54	43598418	6.53	99.95	42.81	19462	3264	HG	8.40888888888889
2	1240401004	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1240401004)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	19.4166666666667	0.323611111111111	1660	537.194444444444	19.3	103449	46141126	6.92	46051416	6.9	99.81	43.29	20786	68924	HG	10.3555555555556
3	1240401005	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1240401005)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	16.0833333333333	0.268055555555556	1561.8	418.649166666667	19.3	103451	49046928	7.36	49014534	7.35	99.93	43.09	27554	4840	HG	8.57777777777778
4	1241601019	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241601019)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	15.05	0.250833333333333	1493.8	374.694833333333	19.3	103444	42262416	6.34	42188074	6.32	99.82	44.46	14906	59436	HG	8.02666666666667
5	1241601021	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241601021)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	16.0666666666667	0.267777777777778	1487.2	398.239111111111	19.3	103458	52261330	7.84	52236750	7.83	99.95	43.85	22162	2418	HG	8.56888888888889
6	1241601036	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241601036)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	18.2166666666667	0.303611111111111	1720.6	522.393277777778	19.3	103468	62635094	9.4	62566490	9.37	99.89	42.65	35772	32832	HG	9.71555555555556
7	1241701022	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701022)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	18.5666666666667	0.309444444444444	1860	575.566666666667	19.3	103465	60439198	9.07	60367720	9.05	99.88	47.64	32144	39334	HG	9.90222222222222
8	1241701160	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701160)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	17.55	0.2925	1608.4	470.457	19.3	103471	58187590	8.73	57060636	8.55	98.06	44.89	28184	1098770	HG	9.36
9	1241701161	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701161)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	15.9666666666667	0.266111111111111	1621.2	431.419333333333	19.3	103456	51854222	7.78	51780252	7.76	99.86	44.77	26472	47498	HG	8.51555555555556
10	1241701162	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701162)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	18.4666666666667	0.307777777777778	2186.4	672.925333333333	19.3	103462	56633130	8.49	56531714	8.47	99.82	45.72	28142	73274	HG	9.84888888888889
11	1241701163	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701163)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	24.2333333333333	0.403888888888889	2146.2	866.826333333333	19.3	103503	73579602	11.04	73486950	11.01	99.87	47.63	35094	57558	HG	12.9244444444444
12	1241701164	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701164)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	16.05	0.2675	1940.3	519.03025	19.3	103483	55385114	8.31	55354362	8.29	99.94	42.62	22482	8270	HG	8.56
13	1241701165	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701165)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	18.7833333333333	0.313055555555556	1952.7	611.303583333333	19.3	103497	67287766	10.09	65539090	9.82	97.4	46.35	28452	1720224	HG	10.0177777777778
14	1241701167	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701167)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	15.95	0.265833333333333	1782.7	473.901083333333	19.3	103487	53087786	7.96	52932964	7.93	99.71	44.16	21734	133088	HG	8.50666666666667
15	1241701169	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701169)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	14.15	0.235833333333333	1647	388.4175	19.3	103475	44462564	6.67	43913682	6.58	98.77	45.19	9770	539112	HG	7.54666666666667
16	1241701170	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701170)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	18.8833333333333	0.314722222222222	1711.1	538.521194444444	19.3	103495	63809150	9.57	63395098	9.5	99.35	44.83	23116	390936	HG	10.0711111111111
17	1241701171	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701171)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	20.95	0.349166666666667	2065.1	721.064083333333	19.3	103490	55091832	8.26	54881060	8.23	99.62	44.69	15740	195032	HG	11.1733333333333
18	1241701172	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701172)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	14.9333333333333	0.248888888888889	1589.8	395.683555555556	19.3	103486	48451912	7.27	48420380	7.26	99.93	43.57	26118	5414	HG	7.96444444444444
19	1241701175	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701175)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	19.5333333333333	0.325555555555556	2359.8	768.246	19.3	103480	46510450	6.98	46148584	6.92	99.22	43.16	12654	349212	HG	10.4177777777778
20	1241701178	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1241701178)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	15.7833333333333	0.263055555555556	1467.6	386.060333333333	19.3	103472	49385610	7.41	49356708	7.4	99.94	44.07	18414	10488	HG	8.41777777777778
21	1251801001	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1251801001)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	19.9666666666667	0.332777777777778	1713.6	570.248	19.3	104900	73287852	10.99	73233964	10.98	99.93	44.96	36206	17682	HG	10.6488888888889
22	1251801002	NFCORE_METASSEMBLY:METASSEMBLY:RAPID_TAXONOMIC_PROFILING:METAPHLAN (1251801002)	RAPID_TAXONOMIC_PROFILING	METAPHLAN	31.15	0.519166666666667	2010.8	1043.94033333333	19.3	104920	115220754	17.28	114617882	17.18	99.48	43.84	58230	544642	HG	16.6133333333333
